Caso;Ocorrência;Atividade;Customer ID;Revenue;Costs;Pizza Type;Pizza Size;Customer Satisfaction;Cost Factor;Weekday;Daytime;Distribution Channel;Customer Location;Customer Type
346;01/04/2018 12:21:48;Payment customer;93;52;11;Funghi;Small;0;Chef 2;Sunday;19;BestOrder Inc.;Munich District Three;Student
347;01/06/2018 15:30:58;Order by phone;72;60;3;Speciale;Small;0;Phone Bill;Sunday;19;Deliveruu Inc.;Munich District One;Student
347;01/06/2018 15:33:58;Start preparing pizza;72;60;3;Speciale;Small;0;Phone Bill;Sunday;19;Deliveruu Inc.;Munich District One;Student
347;01/06/2018 15:35:58;Start baking pizza;72;60;3;Speciale;Small;0;Phone Bill;Sunday;19;Deliveruu Inc.;Munich District One;Student
347;01/06/2018 15:42:58;Baking pizza ready;72;60;3;Speciale;Small;0;Phone Bill;Sunday;19;Deliveruu Inc.;Munich District One;Student
347;01/06/2018 15:47:58;Departure pizza;72;60;3;Speciale;Small;0;Phone Bill;Sunday;19;Deliveruu Inc.;Munich District One;Student
347;01/06/2018 15:47:58;Plan route;72;60;3;Speciale;Small;0;Phone Bill;Sunday;19;Deliveruu Inc.;Munich District One;Student
347;01/06/2018 15:48:58;Pizza arrives at customer;72;60;3;Speciale;Small;0;Phone Bill;Sunday;19;Deliveruu Inc.;Munich District One;Student
347;01/06/2018 16:13:58;Payment customer;72;60;3;Speciale;Small;0;Phone Bill;Sunday;19;Deliveruu Inc.;Munich District One;Student
349;01/03/2018 20:06:17;Order by phone;82;50;44;Speciale;Medium;4;Delivery Scooters ;Sunday;17;Deliveruu Inc.;Munich District One;Student
349;01/03/2018 20:08:17;Start preparing pizza;82;50;44;Speciale;Medium;4;Delivery Scooters ;Sunday;17;Deliveruu Inc.;Munich District One;Student
349;01/03/2018 20:12:17;Start baking pizza;82;50;44;Speciale;Medium;4;Delivery Scooters ;Sunday;17;Deliveruu Inc.;Munich District One;Student
349;01/03/2018 20:19:17;Plan route;82;50;44;Speciale;Medium;4;Delivery Scooters ;Sunday;17;Deliveruu Inc.;Munich District One;Student
349;01/03/2018 20:19:17;Departure pizza;82;50;44;Speciale;Medium;4;Delivery Scooters ;Sunday;17;Deliveruu Inc.;Munich District One;Student
349;01/03/2018 20:19:17;Baking pizza ready;82;50;44;Speciale;Medium;4;Delivery Scooters ;Sunday;17;Deliveruu Inc.;Munich District One;Student
349;01/03/2018 20:20:17;Pizza arrives at customer;82;50;44;Speciale;Medium;4;Delivery Scooters ;Sunday;17;Deliveruu Inc.;Munich District One;Student
349;01/03/2018 20:54:17;Payment customer;82;50;44;Speciale;Medium;4;Delivery Scooters ;Sunday;17;Deliveruu Inc.;Munich District One;Student
351;27/05/2018 07:25:14;Order at the counter (shop);59;11;11;Salami;Small;5;Delivery Scooters ;Saturday;19;Deliver Now Holding;Munich District Two;Student
351;27/05/2018 07:27:14;Start preparing pizza;59;11;11;Salami;Small;5;Delivery Scooters ;Saturday;19;Deliver Now Holding;Munich District Two;Student
351;27/05/2018 07:29:14;Start baking pizza;59;11;11;Salami;Small;5;Delivery Scooters ;Saturday;19;Deliver Now Holding;Munich District Two;Student
351;27/05/2018 07:29:14;Baking pizza ready;59;11;11;Salami;Small;5;Delivery Scooters ;Saturday;19;Deliver Now Holding;Munich District Two;Student
351;27/05/2018 07:29:14;Payment customer;59;11;11;Salami;Small;5;Delivery Scooters ;Saturday;19;Deliver Now Holding;Munich District Two;Student
352;02/05/2018 07:12:24;Order by phone;25;36;5;Speciale;Large;3;Waiter;Friday;18;Feedera SE;Munich District One;Student
352;02/05/2018 07:14:24;Start preparing pizza;25;36;5;Speciale;Large;3;Waiter;Friday;18;Feedera SE;Munich District One;Student
352;02/05/2018 07:18:24;Start baking pizza;25;36;5;Speciale;Large;3;Waiter;Friday;18;Feedera SE;Munich District One;Student
352;02/05/2018 07:22:24;Baking pizza ready;25;36;5;Speciale;Large;3;Waiter;Friday;18;Feedera SE;Munich District One;Student
352;02/05/2018 07:27:24;Plan route;25;36;5;Speciale;Large;3;Waiter;Friday;18;Feedera SE;Munich District One;Student
352;02/05/2018 07:28:24;Departure pizza;25;36;5;Speciale;Large;3;Waiter;Friday;18;Feedera SE;Munich District One;Student
352;02/05/2018 07:30:24;Pizza arrives at customer;25;36;5;Speciale;Large;3;Waiter;Friday;18;Feedera SE;Munich District One;Student
352;02/05/2018 08:03:24;Payment customer;25;36;5;Speciale;Large;3;Waiter;Friday;18;Feedera SE;Munich District One;Student
353;15/03/2018 17:41:03;Start preparing pizza;2;36;43;Funghi;Small;3;Waiter;Sunday;18;Feedera SE;Munich District One;Adult
353;15/03/2018 17:41:03;Order by phone;2;36;43;Funghi;Small;3;Waiter;Sunday;18;Feedera SE;Munich District One;Adult
353;15/03/2018 17:45:03;Start baking pizza;2;36;43;Funghi;Small;3;Waiter;Sunday;18;Feedera SE;Munich District One;Adult
353;15/03/2018 17:47:03;Baking pizza ready;2;36;43;Funghi;Small;3;Waiter;Sunday;18;Feedera SE;Munich District One;Adult
353;15/03/2018 17:50:03;Plan route;2;36;43;Funghi;Small;3;Waiter;Sunday;18;Feedera SE;Munich District One;Adult
353;15/03/2018 17:55:03;Departure pizza;2;36;43;Funghi;Small;3;Waiter;Sunday;18;Feedera SE;Munich District One;Adult
353;15/03/2018 17:59:03;Pizza arrives at customer;2;36;43;Funghi;Small;3;Waiter;Sunday;18;Feedera SE;Munich District One;Adult
353;15/03/2018 18:03:03;Payment customer;2;36;43;Funghi;Small;3;Waiter;Sunday;18;Feedera SE;Munich District One;Adult
354;06/02/2018 18:16:26;Order by phone;39;36;10;Salami;Medium;0;Chef 1;Sunday;13;Deliver Now Holding;Munich District Three;Teenager
354;06/02/2018 18:16:26;Start preparing pizza;39;36;10;Salami;Medium;0;Chef 1;Sunday;13;Deliver Now Holding;Munich District Three;Teenager
354;06/02/2018 18:23:26;Start baking pizza;39;36;10;Salami;Medium;0;Chef 1;Sunday;13;Deliver Now Holding;Munich District Three;Teenager
354;06/02/2018 18:39:26;Baking pizza ready;39;36;10;Salami;Medium;0;Chef 1;Sunday;13;Deliver Now Holding;Munich District Three;Teenager
354;06/02/2018 18:41:26;Start preparing pizza;39;36;10;Salami;Medium;0;Chef 1;Sunday;13;Deliver Now Holding;Munich District Three;Teenager
354;06/02/2018 18:43:26;Start baking pizza;39;36;10;Salami;Medium;0;Chef 1;Sunday;13;Deliver Now Holding;Munich District Three;Teenager
354;06/02/2018 18:53:26;Baking pizza ready;39;36;10;Salami;Medium;0;Chef 1;Sunday;13;Deliver Now Holding;Munich District Three;Teenager
354;06/02/2018 18:58:26;Plan route;39;36;10;Salami;Medium;0;Chef 1;Sunday;13;Deliver Now Holding;Munich District Three;Teenager
354;06/02/2018 19:02:26;Departure pizza;39;36;10;Salami;Medium;0;Chef 1;Sunday;13;Deliver Now Holding;Munich District Three;Teenager
354;06/02/2018 19:07:26;Pizza arrives at customer;39;36;10;Salami;Medium;0;Chef 1;Sunday;13;Deliver Now Holding;Munich District Three;Teenager
354;06/02/2018 19:46:26;Payment customer;39;36;10;Salami;Medium;0;Chef 1;Sunday;13;Deliver Now Holding;Munich District Three;Teenager
355;24/04/2018 13:29:57;Start order website;224;29;2;Funghi;Large;5;Chef 2;Friday;12;Feedera SE;Munich District Two;Senior
355;24/04/2018 13:40:57;Approve order website;224;29;2;Funghi;Large;5;Chef 2;Friday;12;Feedera SE;Munich District Two;Senior
355;24/04/2018 13:41:57;Receive order website;224;29;2;Funghi;Large;5;Chef 2;Friday;12;Feedera SE;Munich District Two;Senior
355;24/04/2018 13:42:57;Start preparing pizza;224;29;2;Funghi;Large;5;Chef 2;Friday;12;Feedera SE;Munich District Two;Senior
355;24/04/2018 13:42:57;Call Customer;224;29;2;Funghi;Large;5;Chef 2;Friday;12;Feedera SE;Munich District Two;Senior
355;24/04/2018 13:49:57;Start baking pizza;224;29;2;Funghi;Large;5;Chef 2;Friday;12;Feedera SE;Munich District Two;Senior
355;24/04/2018 13:51:57;Baking pizza ready;224;29;2;Funghi;Large;5;Chef 2;Friday;12;Feedera SE;Munich District Two;Senior
355;24/04/2018 13:56:57;Plan route;224;29;2;Funghi;Large;5;Chef 2;Friday;12;Feedera SE;Munich District Two;Senior
355;24/04/2018 14:00:57;Departure pizza;224;29;2;Funghi;Large;5;Chef 2;Friday;12;Feedera SE;Munich District Two;Senior
355;24/04/2018 14:02:57;Pizza arrives at customer;224;29;2;Funghi;Large;5;Chef 2;Friday;12;Feedera SE;Munich District Two;Senior
355;24/04/2018 14:02:57;Payment customer;224;29;2;Funghi;Large;5;Chef 2;Friday;12;Feedera SE;Munich District Two;Senior
356;15/04/2018 21:59:08;Order by phone;224;53;13;Magherita;Small;1;Chef 2;Sunday;19;Feedera SE;Munich District One;Student
356;15/04/2018 22:02:08;Start preparing pizza;224;53;13;Magherita;Small;1;Chef 2;Sunday;19;Feedera SE;Munich District One;Student
356;15/04/2018 22:08:08;Start baking pizza;224;53;13;Magherita;Small;1;Chef 2;Sunday;19;Feedera SE;Munich District One;Student
356;15/04/2018 22:20:08;Baking pizza ready;224;53;13;Magherita;Small;1;Chef 2;Sunday;19;Feedera SE;Munich District One;Student
356;15/04/2018 22:21:08;Plan route;224;53;13;Magherita;Small;1;Chef 2;Sunday;19;Feedera SE;Munich District One;Student
356;15/04/2018 22:25:08;Departure pizza;224;53;13;Magherita;Small;1;Chef 2;Sunday;19;Feedera SE;Munich District One;Student
356;15/04/2018 22:27:08;Pizza arrives at customer;224;53;13;Magherita;Small;1;Chef 2;Sunday;19;Feedera SE;Munich District One;Student
356;15/04/2018 22:49:08;Payment customer;224;53;13;Magherita;Small;1;Chef 2;Sunday;19;Feedera SE;Munich District One;Student
357;18/05/2018 05:55:00;Approve order website;268;6;16;Funghi;Small;4;Chef 1;Sunday;18;TownExpress Inc. ;Munich District One;Adult
357;18/05/2018 05:55:00;Start order website;268;6;16;Funghi;Small;4;Chef 1;Sunday;18;TownExpress Inc. ;Munich District One;Adult
357;18/05/2018 05:56:00;Receive order website;268;6;16;Funghi;Small;4;Chef 1;Sunday;18;TownExpress Inc. ;Munich District One;Adult
357;18/05/2018 05:57:00;Payment via credit card;268;6;16;Funghi;Small;4;Chef 1;Sunday;18;TownExpress Inc. ;Munich District One;Adult
357;18/05/2018 06:02:00;Start preparing pizza;268;6;16;Funghi;Small;4;Chef 1;Sunday;18;TownExpress Inc. ;Munich District One;Adult
357;18/05/2018 06:07:00;Start baking pizza;268;6;16;Funghi;Small;4;Chef 1;Sunday;18;TownExpress Inc. ;Munich District One;Adult
357;18/05/2018 06:20:00;Baking pizza ready;268;6;16;Funghi;Small;4;Chef 1;Sunday;18;TownExpress Inc. ;Munich District One;Adult
357;18/05/2018 06:24:00;Plan route;268;6;16;Funghi;Small;4;Chef 1;Sunday;18;TownExpress Inc. ;Munich District One;Adult
357;18/05/2018 06:27:00;Departure pizza;268;6;16;Funghi;Small;4;Chef 1;Sunday;18;TownExpress Inc. ;Munich District One;Adult
357;18/05/2018 06:30:00;Pizza arrives at customer;268;6;16;Funghi;Small;4;Chef 1;Sunday;18;TownExpress Inc. ;Munich District One;Adult
357;18/05/2018 06:35:00;Pizza received;268;6;16;Funghi;Small;4;Chef 1;Sunday;18;TownExpress Inc. ;Munich District One;Adult
358;29/04/2018 21:41:00;Start order website;232;10;5;Funghi;Large;3;Phone Bill;Sunday;19;Feedera SE;Munich District Three;Student
358;29/04/2018 21:48:00;Approve order website;232;10;5;Funghi;Large;3;Phone Bill;Sunday;19;Feedera SE;Munich District Three;Student
358;29/04/2018 21:49:00;Receive order website;232;10;5;Funghi;Large;3;Phone Bill;Sunday;19;Feedera SE;Munich District Three;Student
358;29/04/2018 21:54:00;Call Customer;232;10;5;Funghi;Large;3;Phone Bill;Sunday;19;Feedera SE;Munich District Three;Student
358;29/04/2018 22:01:00;Start preparing pizza;232;10;5;Funghi;Large;3;Phone Bill;Sunday;19;Feedera SE;Munich District Three;Student
358;29/04/2018 22:06:00;Start baking pizza;232;10;5;Funghi;Large;3;Phone Bill;Sunday;19;Feedera SE;Munich District Three;Student
358;29/04/2018 22:16:00;Baking pizza ready;232;10;5;Funghi;Large;3;Phone Bill;Sunday;19;Feedera SE;Munich District Three;Student
358;29/04/2018 22:20:00;Plan route;232;10;5;Funghi;Large;3;Phone Bill;Sunday;19;Feedera SE;Munich District Three;Student
358;29/04/2018 22:21:00;Departure pizza;232;10;5;Funghi;Large;3;Phone Bill;Sunday;19;Feedera SE;Munich District Three;Student
358;29/04/2018 22:29:00;Pizza arrives at customer;232;10;5;Funghi;Large;3;Phone Bill;Sunday;19;Feedera SE;Munich District Three;Student
358;29/04/2018 22:59:00;Payment customer;232;10;5;Funghi;Large;3;Phone Bill;Sunday;19;Feedera SE;Munich District Three;Student
359;20/04/2018 07:15:43;Order at the counter (shop);85;8;7;Calzone;Small;5;Chef 1;Sunday;17;Deliveruu Inc.;Munich District Two;Student
359;20/04/2018 07:15:43;Start preparing pizza;85;8;7;Calzone;Small;5;Chef 1;Sunday;17;Deliveruu Inc.;Munich District Two;Student
359;20/04/2018 07:17:43;Start baking pizza;85;8;7;Calzone;Small;5;Chef 1;Sunday;17;Deliveruu Inc.;Munich District Two;Student
359;20/04/2018 07:21:43;Baking pizza ready;85;8;7;Calzone;Small;5;Chef 1;Sunday;17;Deliveruu Inc.;Munich District Two;Student
359;20/04/2018 07:22:43;Payment customer;85;8;7;Calzone;Small;5;Chef 1;Sunday;17;Deliveruu Inc.;Munich District Two;Student
360;12/03/2018 10:15:02;Order by phone;183;19;13;Salami;Small;1;Waiter;Friday;18;Feedera SE;Munich District Two;Student
360;12/03/2018 10:18:02;Start preparing pizza;183;19;13;Salami;Small;1;Waiter;Friday;18;Feedera SE;Munich District Two;Student
360;12/03/2018 10:24:02;Call Customer;183;19;13;Salami;Small;1;Waiter;Friday;18;Feedera SE;Munich District Two;Student
360;12/03/2018 10:31:02;Start preparing pizza;183;19;13;Salami;Small;1;Waiter;Friday;18;Feedera SE;Munich District Two;Student
360;12/03/2018 10:34:02;Start baking pizza;183;19;13;Salami;Small;1;Waiter;Friday;18;Feedera SE;Munich District Two;Student
360;12/03/2018 10:45:02;Baking pizza ready;183;19;13;Salami;Small;1;Waiter;Friday;18;Feedera SE;Munich District Two;Student
360;12/03/2018 10:50:02;Plan route;183;19;13;Salami;Small;1;Waiter;Friday;18;Feedera SE;Munich District Two;Student
360;12/03/2018 10:54:02;Departure pizza;183;19;13;Salami;Small;1;Waiter;Friday;18;Feedera SE;Munich District Two;Student
360;12/03/2018 10:56:02;Pizza arrives at customer;183;19;13;Salami;Small;1;Waiter;Friday;18;Feedera SE;Munich District Two;Student
360;12/03/2018 11:33:02;Payment customer;183;19;13;Salami;Small;1;Waiter;Friday;18;Feedera SE;Munich District Two;Student
361;17/03/2018 13:14:16;Start order website;39;19;13;Magherita;Large;4;Waiter;Friday;19;Deliveruu Inc.;Munich District Three;Student
361;17/03/2018 13:25:16;Approve order website;39;19;13;Magherita;Large;4;Waiter;Friday;19;Deliveruu Inc.;Munich District Three;Student
361;17/03/2018 13:25:16;Receive order website;39;19;13;Magherita;Large;4;Waiter;Friday;19;Deliveruu Inc.;Munich District Three;Student
361;17/03/2018 13:26:16;Payment via credit card;39;19;13;Magherita;Large;4;Waiter;Friday;19;Deliveruu Inc.;Munich District Three;Student
361;17/03/2018 13:33:16;Start preparing pizza;39;19;13;Magherita;Large;4;Waiter;Friday;19;Deliveruu Inc.;Munich District Three;Student
361;17/03/2018 13:40:16;Start baking pizza;39;19;13;Magherita;Large;4;Waiter;Friday;19;Deliveruu Inc.;Munich District Three;Student
361;17/03/2018 13:52:16;Baking pizza ready;39;19;13;Magherita;Large;4;Waiter;Friday;19;Deliveruu Inc.;Munich District Three;Student
361;17/03/2018 13:52:16;Plan route;39;19;13;Magherita;Large;4;Waiter;Friday;19;Deliveruu Inc.;Munich District Three;Student
361;17/03/2018 13:56:16;Departure pizza;39;19;13;Magherita;Large;4;Waiter;Friday;19;Deliveruu Inc.;Munich District Three;Student
361;17/03/2018 14:04:16;Pizza arrives at customer;39;19;13;Magherita;Large;4;Waiter;Friday;19;Deliveruu Inc.;Munich District Three;Student
361;17/03/2018 14:27:16;Pizza received;39;19;13;Magherita;Large;4;Waiter;Friday;19;Deliveruu Inc.;Munich District Three;Student
362;19/03/2018 18:24:36;Start order website;14;9;3;Magherita;Small;5;Chef 1;Friday;17;Deliver Now Holding;Munich District Three;Teenager
362;19/03/2018 18:26:36;Approve order website;14;9;3;Magherita;Small;5;Chef 1;Friday;17;Deliver Now Holding;Munich District Three;Teenager
362;19/03/2018 18:27:36;Receive order website;14;9;3;Magherita;Small;5;Chef 1;Friday;17;Deliver Now Holding;Munich District Three;Teenager
362;19/03/2018 18:34:36;Call Customer;14;9;3;Magherita;Small;5;Chef 1;Friday;17;Deliver Now Holding;Munich District Three;Teenager
362;19/03/2018 18:37:36;Start preparing pizza;14;9;3;Magherita;Small;5;Chef 1;Friday;17;Deliver Now Holding;Munich District Three;Teenager
362;19/03/2018 18:38:36;Start baking pizza;14;9;3;Magherita;Small;5;Chef 1;Friday;17;Deliver Now Holding;Munich District Three;Teenager
362;19/03/2018 18:42:36;Baking pizza ready;14;9;3;Magherita;Small;5;Chef 1;Friday;17;Deliver Now Holding;Munich District Three;Teenager
362;19/03/2018 18:46:36;Plan route;14;9;3;Magherita;Small;5;Chef 1;Friday;17;Deliver Now Holding;Munich District Three;Teenager
362;19/03/2018 18:49:36;Departure pizza;14;9;3;Magherita;Small;5;Chef 1;Friday;17;Deliver Now Holding;Munich District Three;Teenager
362;19/03/2018 18:52:36;Pizza arrives at customer;14;9;3;Magherita;Small;5;Chef 1;Friday;17;Deliver Now Holding;Munich District Three;Teenager
362;19/03/2018 19:29:36;Payment customer;14;9;3;Magherita;Small;5;Chef 1;Friday;17;Deliver Now Holding;Munich District Three;Teenager
363;10/07/2018 08:03:35;Order by phone;255;21;2;Salami;Large;0;Chef 1;Wednesday;12;Feedera SE;Munich District One;Teenager
363;10/07/2018 08:04:35;Start preparing pizza;255;21;2;Salami;Large;0;Chef 1;Wednesday;12;Feedera SE;Munich District One;Teenager
363;10/07/2018 08:05:35;Start baking pizza;255;21;2;Salami;Large;0;Chef 1;Wednesday;12;Feedera SE;Munich District One;Teenager
363;10/07/2018 08:27:35;Baking pizza ready;255;21;2;Salami;Large;0;Chef 1;Wednesday;12;Feedera SE;Munich District One;Teenager
363;10/07/2018 08:33:35;Start preparing pizza;255;21;2;Salami;Large;0;Chef 1;Wednesday;12;Feedera SE;Munich District One;Teenager
363;10/07/2018 08:39:35;Start baking pizza;255;21;2;Salami;Large;0;Chef 1;Wednesday;12;Feedera SE;Munich District One;Teenager
363;10/07/2018 08:48:35;Baking pizza ready;255;21;2;Salami;Large;0;Chef 1;Wednesday;12;Feedera SE;Munich District One;Teenager
363;10/07/2018 08:49:35;Plan route;255;21;2;Salami;Large;0;Chef 1;Wednesday;12;Feedera SE;Munich District One;Teenager
363;10/07/2018 08:50:35;Departure pizza;255;21;2;Salami;Large;0;Chef 1;Wednesday;12;Feedera SE;Munich District One;Teenager
363;10/07/2018 08:53:35;Pizza arrives at customer;255;21;2;Salami;Large;0;Chef 1;Wednesday;12;Feedera SE;Munich District One;Teenager
363;10/07/2018 09:04:35;Payment customer;255;21;2;Salami;Large;0;Chef 1;Wednesday;12;Feedera SE;Munich District One;Teenager
364;13/04/2018 05:08:20;Order by phone;232;21;1;Salami;Medium;5;Waiter;Friday;14;Orderly SE;Munich District One;Student
364;13/04/2018 05:10:20;Start preparing pizza;232;21;1;Salami;Medium;5;Waiter;Friday;14;Orderly SE;Munich District One;Student
364;13/04/2018 05:12:20;Start baking pizza;232;21;1;Salami;Medium;5;Waiter;Friday;14;Orderly SE;Munich District One;Student
364;13/04/2018 05:35:20;Baking pizza ready;232;21;1;Salami;Medium;5;Waiter;Friday;14;Orderly SE;Munich District One;Student
364;13/04/2018 05:38:20;Start preparing pizza;232;21;1;Salami;Medium;5;Waiter;Friday;14;Orderly SE;Munich District One;Student
364;13/04/2018 05:40:20;Baking pizza ready;232;21;1;Salami;Medium;5;Waiter;Friday;14;Orderly SE;Munich District One;Student
364;13/04/2018 05:40:20;Start baking pizza;232;21;1;Salami;Medium;5;Waiter;Friday;14;Orderly SE;Munich District One;Student
364;13/04/2018 05:44:20;Plan route;232;21;1;Salami;Medium;5;Waiter;Friday;14;Orderly SE;Munich District One;Student
364;13/04/2018 05:47:20;Departure pizza;232;21;1;Salami;Medium;5;Waiter;Friday;14;Orderly SE;Munich District One;Student
